date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:56:00	299/299	---M--	200	added ('OK')	image/png	date:Fri,%2019%20Apr%202024%2010:16:18%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/themes/trevox/assets/images/language-flags/ar.png	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/wp-content/themes/trevox/assets/images/language-flags/ar.png	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:01	458/458	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2003:35:26%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/Visa-Card-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/Visa-Card-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:04	190764/190764	---MC-	302	error ('Found')	text/html	date:Fri,%2021%20Jun%202024%2018:56:03%20GMT	https://7oroof.com/tfdemos/trevox/shop/cart/?add-to-wishlist=290	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/shop/cart/indexc071.html	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:05	326/326	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2003:35:26%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/Master-Card-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/Master-Card-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:05	190741/190741	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2018:56:05%20GMT	https://7oroof.com/tfdemos/trevox/shop/cart/?quick-view=280	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/shop/cart/indexaf03.html	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:05	190741/190741	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2018:56:05%20GMT	https://7oroof.com/tfdemos/trevox/shop/cart/?quick-view=290	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/shop/cart/indexf754.html	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:05	190764/190764	---MC-	302	error ('Found')	text/html	date:Fri,%2021%20Jun%202024%2018:56:05%20GMT	https://7oroof.com/tfdemos/trevox/shop/cart/?add-to-wishlist=280	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/shop/cart/index3969.html	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:06	494/494	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2003:35:26%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/American-Express-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/American-Express-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:08	212490/212490	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2018:56:08%20GMT	https://7oroof.com/tfdemos/trevox/shop/cart/?add-to-cart=280	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/shop/cart/index700a.html	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:09	190741/190741	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2018:56:08%20GMT	https://7oroof.com/tfdemos/trevox/shop/cart/?quick-view=268	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/shop/cart/indexf4d9.html	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:09	190764/190764	---MC-	302	error ('Found')	text/html	date:Fri,%2021%20Jun%202024%2018:56:08%20GMT	https://7oroof.com/tfdemos/trevox/shop/cart/?add-to-wishlist=268	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/shop/cart/index07a6.html	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:09	353/353	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2003:35:26%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/Dinner-Club-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/Dinner-Club-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:09	212453/212453	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2018:56:09%20GMT	https://7oroof.com/tfdemos/trevox/shop/cart/?add-to-cart=268	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/shop/cart/indexee06.html	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:10	636/636	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2003:35:26%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/Discover-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/thumbs/Discover-qme23iyt1gubsuzutnl8pf5r9q1mhi2c0ug5ij029c.png	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:10	850/850	---MC-	200	added ('OK')	text/javascript	date:Fri,%2021%20Jun%202024%2018:56:10%20GMT	https://www.google.com/recaptcha/api.js	C:/My%20Web%20Sites/Cart/www.google.com/recaptcha/api.js	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:14	12743/12743	---MCZ	200	added ('OK')	text/css	date:Tue,%2011%20Jun%202024%2001:16:48%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks.css?ver=1718068608	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/wp-content/plugins/woocommerce/assets/client/blocks/wc-blocks6333.css	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:14	212285/212285	---MC-	302	error ('Found')	text/html	date:Fri,%2021%20Jun%202024%2018:56:11%20GMT	https://7oroof.com/tfdemos/trevox/shop/cart/?add-to-wishlist=260	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/shop/cart/index16dc.html	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:14	212218/212218	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2018:56:12%20GMT	https://7oroof.com/tfdemos/trevox/shop/cart/?quick-view=260	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/shop/cart/index4697.html	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:14	216099/216099	---MCZ	200	added ('OK')	text/html	date:Fri,%2021%20Jun%202024%2018:56:12%20GMT	https://7oroof.com/tfdemos/trevox/shop/cart/?add-to-cart=260	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/shop/cart/index84f3.html	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:15	5041/5041	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Apr%202024%2010:07:26%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/plugins/woocommerce-currency-switcher/css/front.css?ver=1.4.1.9	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/wp-content/plugins/woocommerce-currency-switcher/css/front8fa9.css	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
19:56:16	521/521	---MCZ	200	added ('OK')	text/css	date:Fri,%2019%20Apr%202024%2010:09:33%20GMT	https://7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/css/post-142.css?ver=1713521373	C:/My%20Web%20Sites/Cart/7oroof.com/tfdemos/trevox/wp-content/uploads/elementor/css/post-1428853.css	(from https://7oroof.com/tfdemos/trevox/shop/cart/)
